"BusinessAcceptsCreditCards","BusinessParking","RestaurantsPriceRange2","BikeParking","RestaurantsTakeOut","WiFi","RestaurantsDelivery","GoodForKids","OutdoorSeating","ByAppointmentOnly","HasTV","RestaurantsReservations","Ambience","RestaurantsGoodForGroups","Alcohol","Caters","RestaurantsAttire","NoiseLevel","WheelchairAccessible","GoodForMeal","RestaurantsTableService","DogsAllowed","BusinessAcceptsBitcoin","HappyHour","DriveThru","Music","AcceptsInsurance","CoatCheck","BestNights","Smoking","GoodForDancing","BYOB","Corkage","HairSpecializesIn","BYOBCorkage","AgesAllowed","Open24Hours","DietaryRestrictions","RestaurantsCounterService","business_id","name","address","city","state","postal_code","latitude","longitude","stars","is_open","categories"
"True","{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}","1","False","True","u'no'","True","True","False","False","True","True","{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}","False","'none'","True","'casual'","False","True","{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","lTlmf9NzK4UvVPJtjNH9Iw","China 1","1875 N Highland Ave","Clearwater","FL","33755","27.9879293","-82.7749766","3.5","1","Restaurants, Chinese"
"True","{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}","2","True","True","u'no'","False","True","False","False","True","False","{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}","True","u'beer_and_wine'","True","u'casual'","u'average'","False","False","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","Boef1DnzcWfwhgMqyDIJlA","Royal Super Buffet","9550 US Hwy 19, Ste 1","Port Richey","FL","34668","28.296089","-82.706495","2.0","0","Buffets, Japanese, Chinese, Asian Fusion, Restaurants"
"True","{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}","1","False","True","False","False","True","False","False","True","False","{u'divey': None, u'hipster': None, u'casual': None, u'touristy': None, u'trendy': None, u'intimate': None, u'romantic': None, u'classy': False, u'upscale': None}","False","False","False","False","False","False","{u'breakfast': None, u'brunch': False, u'lunch': None, u'dinner': None, u'latenight': None, u'dessert': None}","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","PrRZhBIzflSYeNd8LTllOA","China One","33389 US Hwy 19 N","Palm Harbor","FL","34684","28.0756576518","-82.738531","4.0","1","Chinese, Restaurants"
"True","{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}","1","False","True","False","True","False","False","False","False","False","{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': False}","False","False","False","u'casual'","u'quiet'","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","JP7XVvnTXdrolA7zhPRsfw","New Hong Kong","1901 West Bay Dr","Largo","FL","33770","27.9164121","-82.8070611","2.5","1","Restaurants, Chinese"
"True","{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}","1","True","True","'free'","False","True","False","False","True","False","{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': False}","True","False","True","'casual'","False","False","{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","mknb7_uf8OuWs4Byac7nkw","Asiana Bistro","228 Oakfield Dr","Brandon","FL","33511","27.9345337","-82.2880133","4.5","0","Thai, Japanese, Chinese, Restaurants, Asian Fusion"
"True","{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}","0","True","True","u'free'","True","False","True","False","True","False","False","False","u'none'","False","False","False","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","Z_EDmpv0JkmsjEmpxTAQlQ","china wok","36115 East Lake Rd S","Palm Harbor","FL","34685","28.1009464","-82.6926183","2.5","1","Restaurants, Chinese"
"True","{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}","1","False","True","u'no'","True","True","False","False","True","False","{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}","True","False","False","'casual'","False","False","False","False","False","False","False","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","_6BPCsncWRTAXs-8B5PAow","Panda Express","501 Brandon Town Center Dr","Brandon","FL","33511","27.928168","-82.325617","2.5","0","Fast Food, Chinese, Restaurants"
"True","{u'valet': False, u'garage': False, u'street': None, u'lot': None, u'validated': None}","1","False","True","False","True","True","False","False","True","False","{u'divey': None, u'hipster': False, u'casual': None, u'touristy': None, u'trendy': None, u'intimate': None, u'romantic': False, u'classy': False, u'upscale': None}","False","u'none'","False","u'casual'","u'average'","False","{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","239tY1FTov3pnbZbx4pdwQ","China Taste","3967 Van Dyke Rd","Lutz","FL","33558","28.1292794","-82.504788","3.0","1","Chinese, Restaurants"
"True","{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}","2","False","True","'no'","False","True","False","False","True","True","{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}","True","u'beer_and_wine'","False","'casual'","u'quiet'","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","mxwl32UbaeKfMjUXg7bqog","Sushiko Japanese Restaurant","19050 Bruce B Downs Blvd","Tampa","FL","33647","28.1454743749","-82.3541714353","3.5","0","Chinese, Restaurants, Japanese"
"True","{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}","1","False","True","u'free'","True","True","False","False","False","True","{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}","True","u'none'","False","'casual'","u'quiet'","True","{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","QmLn8zqY49r9WUsKbnmLBA","New Bamboo","2612 Bayshore Blvd","Dunedin","FL","34698","28.0506537","-82.7816064","3.5","1","Thai, Restaurants, Japanese, Chinese"
"True","{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}","1","True","True","u'no'","True","True","False","False","True","False","{'touristy': None, 'hipster': None, 'romantic': False, 'divey': None, 'intimate': None, 'trendy': None, 'upscale': None, 'classy': None, 'casual': None}","True","u'none'","False","u'casual'","u'average'","True","{'dessert': None, 'latenight': None, 'lunch': True, 'dinner': True, 'brunch': None, 'breakfast': None}","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","bKRR2ZsN4r46uuFuTu45pg","Lin's Garden","11237 Causeway Blvd","Brandon","FL","33511","27.9214237","-82.3244276","3.5","1","Asian Fusion, Restaurants, Chinese"
"False","{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}","1","False","True","False","True","False","False","False","False","False","{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}","False","False","True","False","False","False","False","False","False","False","False","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","hxJ47I__S_gx3z1_yEC0cA","Panda Express","10771 Big Bend Rd.","Riverview","FL","33579","27.791784","-82.3296926","1.5","1","Restaurants, Fast Food, Chinese"
"True","{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}","2","True","True","False","None","False","False","False","True","False","{'touristy': None, 'hipster': None, 'romantic': None, 'divey': None, 'intimate': None, 'trendy': None, 'upscale': None, 'classy': None, 'casual': True}","True","u'full_bar'","False","u'casual'","'loud'","False","{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}","False","False","False","False","False","{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}","False","False","{'monday': False, 'tuesday': False, 'friday': True, 'wednesday': False, 'thursday': False, 'sunday': True, 'saturday': False}","False","False","False","False","False","False","False","False","False","False","4Bxqgmi2XjRCbJl5d7whUw","Tally Ho Bar & Grille","7402 N 56th St, Ste 902","Tampa","FL","33617","28.0137283","-82.3939075","2.5","1","Pubs, Bars, Chinese, Beer, Wine & Spirits, Nightlife, Sandwiches, Food, Restaurants, American (New)"
"True","{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}","1","True","True","u'no'","False","True","False","False","True","False","{'touristy': False, 'hipster': False, 'romantic': False, 'divey': None, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}","False","u'none'","False","u'casual'","u'average'","False","{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","rBg8-JqiA-Xg5a7FIa4z7Q","China Wok","5313 Village Market","Wesley Chapel","FL","33544","28.234155","-82.351654","3.5","1","Restaurants, Chinese"
"True","{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}","2","False","False","u'free'","False","True","False","False","True","False","{u'divey': False, u'hipster': False, u'casual': True, u'touristy': None, u'trendy': None, u'intimate': False, u'romantic': False, u'classy': False, u'upscale': False}","True","u'beer_and_wine'","False","False","u'average'","True","{'dessert': None, 'latenight': None, 'lunch': None, 'dinner': True, 'brunch': None, 'breakfast': None}","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","h1BKB0Tj6bjKcUBdpQrKFw","Boil Spot","1120 E Fowler Ave","Tampa","FL","33612","28.0550609","-82.4472421","4.0","1","Korean, Restaurants, Chinese, Hot Pot"
"True","{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}","2","True","True","u'free'","True","True","False","False","True","False","{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': False}","True","'none'","False","'casual'","u'quiet'","False","{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","LosVSCbRogDA8xSRSMrfNw","China Express","919 Lithia Pinecrest Rd","Brandon","FL","33511","27.924556","-82.269588","3.5","1","Food, Chinese, Restaurants, Food Delivery Services, Szechuan"
"True","{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}","2","False","True","u'paid'","True","True","False","False","True","False","{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}","True","'full_bar'","True","'casual'","u'quiet'","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","s8VzuT7NnXPpCIjSzax_1g","Palace of the Orient","10425 Park Blvd","Seminole","FL","33772","27.84003","-82.783571","3.0","0","Restaurants, Chinese, Food, Vegetarian, Beer, Wine & Spirits"
"True","{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}","1","False","True","False","True","False","False","False","True","False","{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}","False","False","False","'casual'","u'average'","False","{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","HhcLmjO4OltuaqS2mOe8FA","China Taste","1901 West Bay Dr, Ste 3","Largo","FL","33770","27.9164121","-82.8070611","3.5","1","Chinese, Restaurants"
"True","{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}","0","False","None","False","None","True","False","False","False","True","{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","owM_gW2UpuL9U3ZgqhvahA","China Star","12090 Anderson Rd","Tampa","FL","33625","28.0611348","-82.543304","4.0","1","Chinese, Restaurants, Szechuan"
"False","{u'valet': False, u'garage': None, u'street': None, u'lot': True, u'validated': None}","0","False","True","False","True","False","False","False","True","False","{u'divey': None, u'hipster': None, u'casual': True, u'touristy': False, u'trendy': None, u'intimate': None, u'romantic': False, u'classy': None, u'upscale': None}","False","False","False","False","False","False","{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","W2h95h40R5HQeqDhyUDkSw","Ha Long Bay","2192 Main St","Dunedin","FL","34698","28.0198391","-82.749349","3.5","1","Chinese, Restaurants"
"True","{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}","2","True","True","u'no'","True","True","None","False","False","True","{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}","True","u'beer_and_wine'","True","u'casual'","u'average'","False","{'dessert': False, 'latenight': None, 'lunch': None, 'dinner': True, 'brunch': False, 'breakfast': False}","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","UfVoHBiKUGya5UhXFOqiLg","ABC Seafood Chinese Restaurant","2705 54th Ave N, Ste 3","St. Petersburg","FL","33714","27.821559","-82.670032","4.0","1","Cantonese, Chinese, Seafood, Restaurants"
"True","{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}","2","True","True","u'no'","False","True","True","False","False","False","{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}","True","u'beer_and_wine'","True","u'casual'","u'average'","False","{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","T581tvVVmS1wmgEWjytNyg","Pei Wei","1402 66th St","St Petersburg","FL","33710","27.7854706","-82.7287291","3.0","0","Restaurants, Asian Fusion, Chinese, Fast Food, Gluten-Free"
"False","False","0","False","True","False","False","False","False","False","False","False","{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","XFnk08HsHndGzWJZkZ9jKw","Peking","6936 N 56th St","Tampa","FL","33617","28.0119072","-82.3939577","4.0","1","American (New), Restaurants, Chinese"
"True","{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}","1","False","True","u'no'","True","False","False","False","False","False","False","False","u'none'","False","u'casual'","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","NHMwsUP0l5dMmsqNjVSPEA","China Star","1916 E State Rd 60","Valrico","FL","33594","27.9391287","-82.2562715","2.0","1","Chinese, Restaurants"
"False","False","0","False","True","u'free'","True","False","False","False","True","True","False","False","u'beer_and_wine'","False","False","False","False","False","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","X56QPJwSU3TPbvfesuowlA","Kakachi Juicy Shrimp N Wings","1250 Seminole Blvd, Ste 5","Largo","FL","33770","27.904455","-82.7877551","4.0","1","Restaurants, American (Traditional), Chinese, Seafood, Asian Fusion, Chicken Wings, American (New)"
"True","{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}","1","False","True","u'no'","True","True","False","False","False","False","{'touristy': False, 'hipster': False, 'romantic': False, 'divey': True, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}","False","u'none'","False","u'casual'","u'average'","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","c1VW6jJqKf_KJmc15fq_sA","China Taste","8615 Regency Park Blvd","Port Richey","FL","34668","28.2819295","-82.6975034","3.5","1","Restaurants, Chinese"
"True","{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}","2","True","True","False","False","True","False","False","True","False","{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}","True","False","False","u'casual'","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","gJWcwQntYWQJJqWs5xEEiw","Perry's B B Q","12310 University Mall Ct","Tampa","FL","33612","28.0578095658","-82.4345403981","4.5","1","Restaurants, Chinese"
"True","None","1","True","True","u'no'","True","True","False","False","True","False","{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}","False","u'none'","False","'casual'","u'quiet'","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","vXapOrwbgMis5h8NGq4S0Q","China Wok","35611 US Hwy 19 N","Palm Harbor","FL","34684","28.095462","-82.7394988","4.0","1","Soup, Restaurants, Chinese, Seafood"
"True","{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}","1","False","True","u'no'","False","True","False","False","True","False","{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': False}","True","False","False","u'casual'","u'quiet'","False","{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","f6UKEjzazsXBayiYKb-cog","China King","12035 Little Rd","Hudson","FL","34667","28.332138","-82.66797","3.5","1","Chinese, Restaurants"
"True","{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}","1","False","True","False","False","True","None","False","True","False","{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}","False","'none'","False","'casual'","'quiet'","False","{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","zvnoq65Q9FRy8EXroCvlAg","Top China","3018 54th Ave S","Saint Petersburg","FL","33712","27.7182146065","-82.6734651958","3.5","1","Seafood, Restaurants, Chinese"
"True","{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}","2","True","True","u'no'","False","True","False","False","True","False","{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}","True","u'beer_and_wine'","False","u'casual'","u'average'","False","{'dessert': None, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': None, 'breakfast': False}","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","B2SeIqe17wywK_a8kfrTPQ","Chopsticks Super Buffet","2543 Countryside Blvd, Ste 1","Clearwater","FL","33761","28.0126242","-82.7323941","3.0","0","Restaurants, Buffets, Chinese"
"True","{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}","2","False","True","u'free'","True","True","True","False","False","False","{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}","True","u'beer_and_wine'","True","u'casual'","u'average'","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","ZOTHFfEDQl-0y7zWoWGvKw","New Beijing","17677 N Dale Mabry Hwy","Lutz","FL","33548","28.1229507","-82.5023195","3.5","0","Restaurants, Chinese"
"False","{u'valet': False, u'garage': None, u'street': True, u'lot': None, u'validated': None}","0","False","True","False","True","False","False","False","True","False","{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}","False","False","False","'casual'","False","False","{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","caHtyNvorNRIwvLJUUXpzg","Lorna's One Stop Jerk Center Restaurant","2108 N Howard Ave","Tampa","FL","33607","27.9603339","-82.483016","4.0","1","Restaurants, Caribbean, Chinese"
"True","{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}","2","False","True","'no'","False","True","False","False","False","False","{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}","True","'none'","False","'casual'","'quiet'","False","False","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","n9ekDu7UHi1uSV9q3c-vAg","J & Z China Buffet","4241 Mariner Blvd","Spring Hill","FL","34609","28.4932239","-82.5421131","3.5","0","Restaurants, Chinese"
"True","{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}","2","True","True","False","False","True","False","False","True","False","{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}","True","'none'","False","'casual'","u'average'","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","vb6hIXx0dFpKGWpGlCX0tg","China One","1862 James L Redman Pkwy","Plant City","FL","33563","27.9946406","-82.1199985","2.0","1","Chinese, Soup, Restaurants, Seafood"
"True","{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}","1","False","True","'no'","True","True","False","False","False","False","{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}","False","'none'","True","'casual'","u'average'","False","{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","SNeSBe-EjBrC5inh-nn-cQ","Golden Wok","4148 Mariner Blvd","Spring Hill","FL","34609","28.4910308","-82.5404283","3.5","1","Restaurants, Chinese"
"True","{'garage': False, 'street': None, 'validated': False, 'lot': None, 'valet': False}","1","True","True","'no'","True","True","False","False","True","False","{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}","False","u'none'","False","'casual'","u'average'","False","{'dessert': False, 'latenight': False, 'lunch': None, 'dinner': True, 'brunch': False, 'breakfast': False}","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","fyr5ZVNG4q5aeEOkm7wp7w","China Taste","876 E Tarpon Ave","Tarpon Springs","FL","34689","28.1459645","-82.7430059","3.0","1","Chinese, Restaurants"
"True","{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}","0","False","False","False","False","True","False","False","False","False","False","True","u'none'","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","ofJd7LGvppV7voSex2sK5Q","Top China","2525 E Hillsborough Ave, Ste 157","Tampa","FL","33610","27.994767","-82.432156","1.5","1","Restaurants, Chinese"
"True","{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}","2","False","True","'free'","False","True","False","False","True","True","{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}","True","u'full_bar'","True","u'casual'","u'quiet'","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","86WULpuoWWKAn07eQYenUA","Golden Phoenix","8199 N Dale Mabry Hwy","Tampa","FL","33614","28.0229038","-82.5044276","4.0","0","Vietnamese, Restaurants, Chinese"
"True","{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}","1","True","True","u'no'","True","True","False","False","True","False","{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': True, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}","False","'none'","True","'casual'","u'average'","False","{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': False}","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","oZ5cOBDwTCXrbfFjq5AwQw","China Garden","10019 N Dale Mabry Hwy","Tampa","FL","33618","28.042078","-82.503505","3.5","1","Restaurants, Chinese"
"True","{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}","1","True","True","False","True","True","False","False","False","False","{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': False}","False","False","False","'casual'","'quiet'","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","kd_18eFapKOfJ3m_HuigcQ","Season Chinese Restaurant","4725 66th St N","Kenneth City","FL","33709","27.8151428","-82.7284654","4.0","0","Chinese, Restaurants"
"True","{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}","1","True","True","u'no'","False","True","False","False","True","False","{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}","False","u'none'","False","u'casual'","u'quiet'","False","{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","mv6kTpMLImJEGUjX6OcdMw","China Star","3830 Sun City Center Blvd, Ste 104","Sun City Center","FL","33573","27.7124471","-82.3728804","3.0","1","Restaurants, Chinese"
"True","{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}","1","True","True","u'no'","False","True","False","False","True","False","{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}","False","u'none'","False","'casual'","u'quiet'","False","{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': False}","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","e4sEck7cY1TCgVdz2HRtvg","Shang Hai","10831 Bloomingdale Ave","Riverview","FL","33578","27.8920439","-82.3207931","3.5","1","Chinese, Restaurants"
"False","False","0","False","True","u'no'","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","o-4zpXQDCxCgE7F3fWFZNg","No1 Wok Chinese Restaurant","36115 E Lake Rd","Palm Harbor","FL","34685","28.1009513","-82.6926183","3.0","1","Chinese, Restaurants"
"True","{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}","1","False","True","u'no'","False","True","False","False","False","False","{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}","True","u'none'","False","u'casual'","u'average'","False","{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': False}","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","lNSnj5PqYdrMunAqlBzSRg","China Taste","1832 Bruce B Downs Blvd","Wesley Chapel","FL","33544","28.184164","-82.350903","3.0","0","Restaurants, Chinese"
